orderid,shipcity,shipstate,shippostalcode,shipcountry,courier_status
407-9353955-4249148,VISAKHAPATNAM,ANDHRA PRADESH,530020.0,IN,Shipped
171-8667174-9531540,East Vipparru,ANDHRA PRADESH,534328.0,IN,Shipped
404-2798454-3953109,Pune,MAHARASHTRA,412115.0,IN,Shipped
405-8500765-4459562,BENGALURU,KARNATAKA,560043.0,IN,Shipped
402-2702273-1352305,BARASAT,WEST BENGAL,700129.0,IN,Shipped
405-6404376-8614759,KALYAN,MAHARASHTRA,421202.0,IN,Shipped
404-4502923-7163528,MUMBAI,MAHARASHTRA,400078.0,IN,Unknown
404-1589255-6637109,MUMBAI,MAHARASHTRA,400078.0,IN,Shipped
406-8893390-7200349,KOLKATA,WEST BENGAL,700033.0,IN,Shipped
405-8188855-9950732,BARHANI BAZAR,UTTAR PRADESH,272201.0,IN,Unknown
406-2657583-6569916,KOLKATA,WEST BENGAL,700033.0,IN,Shipped
404-5797156-4329152,BANGALORE,KARNATAKA,560037.0,IN,Shipped
402-5987605-8685104,CHEVVOOR,KERALA,680563.0,IN,Shipped
402-5987605-8685104,CHEVVOOR,KERALA,680563.0,IN,Shipped
406-4148102-7513127,CHENNAI,TAMIL NADU,600007.0,IN,Shipped
171-3593660-8913903,CHENNAI,TAMIL NADU,600021.0,IN,Unknown
406-2170170-8189923,KOLKATA,WEST BENGAL,700033.0,IN,Shipped
404-1061778-3888359,HYDERABAD,TELANGANA,500016.0,IN,Shipped
404-5439071-1193103,MUMBAI,MAHARASHTRA,400078.0,IN,Unshipped
404-0497976-6412347,MUMBAI,MAHARASHTRA,400078.0,IN,Unknown
405-8378130-1572313,ERNAKULAM,KERALA,682012.0,IN,Shipped
171-2350326-5811566,UDGIR,MAHARASHTRA,413517.0,IN,Shipped
171-4576015-7867516,PUNE,MAHARASHTRA,411030.0,IN,Shipped
402-8216216-8470758,BENGALURU,KARNATAKA,560068.0,IN,Shipped
404-2073647-0896343,NEW DELHI,DELHI,110092.0,IN,Shipped
408-4483637-0636330,RAJAHMUNDRY,ANDHRA PRADESH,533101.0,IN,Shipped
405-6656030-8100327,Bhadrak,ODISHA,756115.0,IN,Shipped
402-9305010-6694737,Hyderabad,TELANGANA,500081.0,IN,Shipped
403-2067847-2762733,ETAWAH,UTTAR PRADESH,206001.0,IN,Unknown
406-2279618-7777120,NAWADA,BIHAR,805110.0,IN,Shipped
171-7342614-9609126,MYSURU,KARNATAKA,570017.0,IN,Unknown
171-1721423-1182734,MYSURU,KARNATAKA,570017.0,IN,Unshipped
408-6027972-9069929,HYDERABAD,TELANGANA,500062.0,IN,Shipped
405-9665087-2952312,BENGALURU,KARNATAKA,560075.0,IN,Unshipped
407-0656905-3915521,MUMBAI,MAHARASHTRA,400003.0,IN,Shipped
406-1791747-0725117,RAYMOND CHHINDWARA,MADHYA PRADESH,480108.0,IN,Shipped
171-5705126-8075526,CHENNAI,TAMIL NADU,600092.0,IN,Shipped
408-2972776-9274730,NASHIK,MAHARASHTRA,422010.0,IN,Shipped
404-4688598-7126722,BEHRAMPUR,PUNJAB,143532.0,IN,Shipped
408-2198230-6301926,RAJAHMUNDRY,ANDHRA PRADESH,533101.0,IN,Cancelled
404-9755632-8118714,MUMBAI,MAHARASHTRA,400097.0,IN,Shipped
404-1349387-6536353,HYDERABAD,TELANGANA,500045.0,IN,Shipped
407-6874140-0452338,VASAI VIRAR,MAHARASHTRA,401208.0,IN,Shipped
404-5057616-1394750,TANAKPUR,UTTARAKHAND,262309.0,IN,Shipped
408-1713903-3893117,GHAZIABAD,UTTAR PRADESH,201005.0,IN,Shipped
403-5685128-0839503,CHENNAI,TAMIL NADU,600117.0,IN,Shipped
405-7231621-1254722,KAKINADA,ANDHRA PRADESH,533003.0,IN,Shipped
405-7589678-3497923,NEW DELHI,DELHI,110087.0,IN,Shipped
171-1406913-1444342,CUTTACK,ODISHA,753007.0,IN,Shipped
404-1020218-8903507,Kannur,KERALA,670003.0,IN,Shipped
408-6352774-8888349,JAIPUR,RAJASTHAN,302013.0,IN,Unknown
406-1828819-4592321,GURUGRAM,HARYANA,122001.0,IN,Shipped
406-8284832-6450761,HYDERABAD,TELANGANA,500072.0,IN,Shipped
405-5371913-2457909,KARAIKKUDI,TAMIL NADU,630006.0,IN,Shipped
403-4878988-3519515,ROURKELA,ODISHA,769004.0,IN,Shipped
408-6037724-1333108,NEW DELHI,DELHI,110078.0,IN,Shipped
404-2082303-4554757,HYDERABAD,TELANGANA,500015.0,IN,Shipped
402-1619663-5383533,AHMEDABAD,Gujarat,380006.0,IN,Shipped
407-0289440-6506703,INDORE,MADHYA PRADESH,452010.0,IN,Shipped
171-0729020-6772316,PUNE,MAHARASHTRA,411040.0,IN,Shipped
403-9528644-6297950,Navi Mumbai,MAHARASHTRA,400708.0,IN,Shipped
405-5913291-7763503,BHARUCH,Gujarat,392001.0,IN,Shipped
407-5996933-8249154,MUMBAI,MAHARASHTRA,400077.0,IN,Shipped
403-5116439-0293926,ERODE,TAMIL NADU,638009.0,IN,Shipped
403-6178755-8041127,MAHINDRA WORLD CITY,TAMIL NADU,603002.0,IN,Shipped
407-7817528-5762765,MUMBAI,MAHARASHTRA,400097.0,IN,Shipped
408-4119169-0760311,VERNA,GOA,403722.0,IN,Shipped
408-0070918-9835578,HARDOI,UTTAR PRADESH,241001.0,IN,Shipped
408-8050084-6879501,HOWRAH,WEST BENGAL,711106.0,IN,Unknown
407-7979342-2825108,BELAGAVI,KARNATAKA,590016.0,IN,Shipped
402-3157184-9464340,GHAZIABAD,UTTAR PRADESH,201003.0,IN,Unknown
402-0518870-4934769,BEYPORE,KERALA,673028.0,IN,Shipped
408-4327649-0193141,VIJAPURA,KARNATAKA,586101.0,IN,Unknown
407-6638570-1671529,MUMBAI,MAHARASHTRA,400092.0,IN,Shipped
408-5203694-8431550,NEW DELHI,DELHI,110007.0,IN,Unknown
402-6596256-9548331,ULLAL,KARNATAKA,575018.0,IN,Unshipped
171-2540711-7825961,OSMANABAD,MAHARASHTRA,413501.0,IN,Shipped
405-9416199-3556305,COIMBATORE,TAMIL NADU,641015.0,IN,Shipped
407-8169030-0312339,KOLLAM,KERALA,691534.0,IN,Shipped
403-8951696-3857961,salem,TAMIL NADU,636004.0,IN,Cancelled
408-9737194-0949157,HYDERABAD,TELANGANA,500043.0,IN,Shipped
402-7805435-6849936,"NUVEM.   ( Do not Ring the door bell, call b4 comg",GOA,403604.0,IN,Shipped
171-7459155-7689129,AHMEDABAD,Gujarat,380015.0,IN,Unknown
402-6971755-5526721,ULLAL,KARNATAKA,575018.0,IN,Unshipped
171-4480006-2084365,JAMMU,JAMMU & KASHMIR,180004.0,IN,Shipped
408-9631484-1780367,BENGALURU,KARNATAKA,560076.0,IN,Shipped
402-9888080-1750741,KANPUR,UTTAR PRADESH,208019.0,IN,Shipped
406-1392387-2735517,CHAKRADHARPUR,JHARKHAND,833102.0,IN,Shipped
402-7870882-9611534,UJJAIN,MADHYA PRADESH,456001.0,IN,Shipped
402-5680186-4838738,BENGALURU,KARNATAKA,560097.0,IN,Shipped
405-1781940-2309142,pathankot,PUNJAB,145001.0,IN,Shipped
404-0108826-5693112,HYDERABAD,TELANGANA,500074.0,IN,Shipped
405-7757373-8546727,DARYAPUR BANOSA,MAHARASHTRA,444803.0,IN,Shipped
403-4460554-8550756,Haldwani,UTTARAKHAND,263139.0,IN,Shipped
405-6096651-7844362,CHENNAI,TAMIL NADU,600023.0,IN,Shipped
402-8551505-3498704,PIMPRI CHINCHWAD,MAHARASHTRA,411017.0,IN,Shipped
402-1753629-1971551,PIMPRI CHINCHWAD,MAHARASHTRA,411017.0,IN,Shipped
405-8656345-0032331,MUMBAI,MAHARASHTRA,400053.0,IN,Shipped
403-3991582-4718766,GUNTUR,ANDHRA PRADESH,522006.0,IN,Shipped
403-1617105-8746707,GUNTUR,ANDHRA PRADESH,522006.0,IN,Shipped
404-6467014-4979521,NANDYAL,ANDHRA PRADESH,518501.0,IN,Shipped
402-8504868-1916360,GURUGRAM,HARYANA,122003.0,IN,Shipped
407-5688489-1761111,Bellary,KARNATAKA,583104.0,IN,Shipped
403-0934100-5866724,MANWATH,MAHARASHTRA,431505.0,IN,Shipped
403-4809729-0456316,HYDERABAD,TELANGANA,500039.0,IN,Shipped
403-7332277-8113169,PALWAL,HARYANA,121102.0,IN,Shipped
402-6744587-2285143,THOUBAL,MANIPUR,795138.0,IN,Shipped
402-3357999-6742739,Shamlaji,Gujarat,385535.0,IN,Shipped
408-6183236-6855564,PIMPRI CHINCHWAD,MAHARASHTRA,411033.0,IN,Shipped
405-2013287-1400331,MUMBAI,MAHARASHTRA,400053.0,IN,Unknown
403-6708046-3631506,NANDURBAR,MAHARASHTRA,425412.0,IN,Shipped
405-8485161-8543549,Karur,TAMIL NADU,639002.0,IN,Shipped
407-8396035-0889955,BIDAR,KARNATAKA,585401.0,IN,Cancelled
171-9020441-7271540,ALWAR,RAJASTHAN,301001.0,IN,Shipped
171-1081347-9640320,ALWAR,RAJASTHAN,301001.0,IN,Shipped
171-1081347-9640320,ALWAR,RAJASTHAN,301001.0,IN,Shipped
171-1081347-9640320,ALWAR,RAJASTHAN,301001.0,IN,Shipped
171-1081347-9640320,ALWAR,RAJASTHAN,301001.0,IN,Shipped
405-8052588-7833904,JAMMU,JAMMU & KASHMIR,181123.0,IN,Shipped
408-4309766-7756345,PATNA,BIHAR,800020.0,IN,Shipped
404-9755378-5673962,BENGALURU,KARNATAKA,560035.0,IN,Shipped
404-3165383-1053918,NAVI MUMBAI,MAHARASHTRA,400709.0,IN,Shipped
405-6272267-3742725,BENGALURU,KARNATAKA,560077.0,IN,Shipped
405-6272267-3742725,BENGALURU,KARNATAKA,560077.0,IN,Shipped
408-2436476-7421130,Kochi,KERALA,682030.0,IN,Shipped
407-3145588-5861129,LUCKNOW,UTTAR PRADESH,226028.0,IN,Shipped
404-3727733-4221911,BUTTAYAGUDEM,ANDHRA PRADESH,534448.0,IN,Shipped
404-9543730-7829913,NEW DELHI,DELHI,110035.0,IN,Shipped
403-8281710-2282749,NEW DELHI,DELHI,110021.0,IN,Shipped
408-8031520-1837938,BALAGHAT,MADHYA PRADESH,481001.0,IN,Shipped
404-7853170-4285966,PUNE,MAHARASHTRA,411014.0,IN,Shipped
405-7081771-1711546,Lucknow,UTTAR PRADESH,226020.0,IN,Shipped
402-5804473-4322726,MUMBAI,MAHARASHTRA,400056.0,IN,Shipped
402-0735922-9957968,OACHIRA,KERALA,690525.0,IN,Shipped
404-4925569-6827504,PALAKKAD,KERALA,680585.0,IN,Shipped
408-3981680-7137930,GHAZIABAD,UTTAR PRADESH,201013.0,IN,Unknown
402-9220815-6137113,BENGALURU,KARNATAKA,560050.0,IN,Shipped
405-9516051-4609128,MUMBAI,MAHARASHTRA,400092.0,IN,Shipped
407-8169546-6484350,panaji,GOA,403002.0,IN,Shipped
406-5172345-5229904,HYDERABAD,TELANGANA,500034.0,IN,Shipped
407-9512337-1301138,BATHINDA,PUNJAB,151001.0,IN,Shipped
407-6824046-0921943,RAMPUR,UTTAR PRADESH,244901.0,IN,Shipped
408-8323324-2253963,NEW DELHI,DELHI,110026.0,IN,Shipped
408-7174318-7589131,BENGALURU,KARNATAKA,560068.0,IN,Shipped
405-3874203-0091529,MUMBAI,MAHARASHTRA,400092.0,IN,Shipped
403-9224924-5515513,BICHOLIM,GOA,403504.0,IN,Unknown
408-1996765-4485138,HYDERABAD,TELANGANA,500005.0,IN,Shipped
403-6554761-4608356,JAJAPUR,ODISHA,755001.0,IN,Shipped
405-8225636-0392365,BAWAL,HARYANA,123401.0,IN,Shipped
405-8225636-0392365,BAWAL,HARYANA,123401.0,IN,Shipped
408-8541751-6333156,BENGALURU,KARNATAKA,560068.0,IN,Shipped
405-9955578-8648341,AHMEDABAD,Gujarat,380054.0,IN,Unknown
408-8892942-4296340,CHENNAI,TAMIL NADU,600034.0,IN,Shipped
405-8435174-9871532,RAYADURG,ANDHRA PRADESH,515865.0,IN,Unknown
402-1871537-6443556,KALABURGI,KARNATAKA,585101.0,IN,Shipped
402-0144166-4529913,NEW DELHI,DELHI,110091.0,IN,Shipped
402-0144166-4529913,NEW DELHI,DELHI,110091.0,IN,Shipped
407-0319353-6234718,THANE,MAHARASHTRA,400607.0,IN,Shipped
403-8291040-8983515,Secunderabad,TELANGANA,500010.0,IN,Shipped
403-8896895-8597952,BENGALURU,KARNATAKA,560109.0,IN,Shipped
407-8884464-8346737,Chennai,TAMIL NADU,600083.0,IN,Shipped
407-6555981-2758722,Chennai,TAMIL NADU,600083.0,IN,Shipped
402-8194643-0910762,KOYRA,WEST BENGAL,743294.0,IN,Shipped
408-6338771-4546748,NEW DELHI,DELHI,110017.0,IN,Shipped
408-4184346-1613119,CHENNAI,TAMIL NADU,600034.0,IN,Cancelled
408-2296346-5876310,PUNE,MAHARASHTRA,411028.0,IN,Shipped
404-8579268-6769935,THALASSERY,KERALA,670101.0,IN,Shipped
171-1256887-3986766,NOIDA,UTTAR PRADESH,201304.0,IN,Shipped
402-6130117-1529914,HYDERABAD,TELANGANA,500048.0,IN,Shipped
403-4906368-6793117,Koothattukulam,KERALA,686662.0,IN,Cancelled
403-9059689-6312311,NEW DELHI,DELHI,110008.0,IN,Shipped
403-9059689-6312311,NEW DELHI,DELHI,110008.0,IN,Shipped
403-5694442-3672305,NEW DELHI,DELHI,110008.0,IN,Shipped
404-1898363-9721953,GURUGRAM,HARYANA,122002.0,IN,Shipped
404-2416649-3718762,NEW DELHI,DELHI,110034.0,IN,Shipped
171-7715699-6001927,Reis magos,GOA,403114.0,IN,Shipped
171-5054101-9885944,SIDHI,MADHYA PRADESH,486661.0,IN,Shipped
402-1199469-4283550,THANE,MAHARASHTRA,400615.0,IN,Shipped
403-1430778-2840336,Chennai,TAMIL NADU,600116.0,IN,Shipped
403-9864024-9501923,KALYAN,MAHARASHTRA,421301.0,IN,Shipped
171-8133422-0315562,MANDI,HIMACHAL PRADESH,175025.0,IN,Unknown
406-1009687-1153161,GHAZIABAD,UTTAR PRADESH,201014.0,IN,Shipped
406-9504513-3965969,GUWAHATI,ASSAM,781034.0,IN,Unknown
403-3344646-9752341,KOLKATA,WEST BENGAL,700078.0,IN,Shipped
406-7864191-6488300,ELURU,ANDHRA PRADESH,534005.0,IN,Unshipped
403-5278303-3621962,HOSAPETE,KARNATAKA,583201.0,IN,Shipped
405-3241698-8889117,PUNE,MAHARASHTRA,411009.0,IN,Shipped
407-7951404-2086757,BHUBANESWAR,ODISHA,751019.0,IN,Shipped
408-2159494-2215529,MUMBAI,MAHARASHTRA,400079.0,IN,Shipped
408-6852591-2718759,Satna,MADHYA PRADESH,485005.0,IN,Shipped
171-8747304-7382722,kompally,TELANGANA,501401.0,IN,Shipped
171-8494871-6353913,Bangalore,KARNATAKA,560093.0,IN,Shipped
171-3871365-5562769,Bangalore,KARNATAKA,560093.0,IN,Shipped
404-0107984-9215562,NEW DELHI,DELHI,110048.0,IN,Shipped
404-1927104-3110748,Pandakasala chirayinkizh,KERALA,695304.0,IN,Shipped
408-4434839-4001929,AYYAMPETTAI THANJAVUR DISTRICT,TAMIL NADU,614201.0,IN,Shipped
408-4598863-7028306,VISAKHAPATNAM,ANDHRA PRADESH,530040.0,IN,Shipped
402-7470665-8302703,BANKI MONGRA,CHHATTISGARH,495447.0,IN,Shipped
171-3297345-1841944,NEW DELHI,DELHI,110030.0,IN,Shipped
171-3297345-1841944,NEW DELHI,DELHI,110030.0,IN,Shipped
405-2895380-1771548,JAIPUR,RAJASTHAN,302021.0,IN,Shipped
404-1517981-9451563,Secunderabad,TELANGANA,500056.0,IN,Shipped
171-2393160-7521921,JODHPUR,RAJASTHAN,342008.0,IN,Shipped
403-1718228-3634768,HOSAPETE,KARNATAKA,583201.0,IN,Unshipped
402-2889832-6493950,DURG,CHHATTISGARH,491001.0,IN,Shipped
402-1928773-3405902,CHENNAI,TAMIL NADU,600017.0,IN,Shipped
402-4179556-4463506,NEW DELHI,DELHI,110092.0,IN,Shipped
403-7419051-7005958,JAIPUR,RAJASTHAN,302026.0,IN,Shipped
405-7271273-4365105,BIKANER,RAJASTHAN,334001.0,IN,Shipped
406-2722421-9647510,TENKASI,TAMIL NADU,627811.0,IN,Shipped
406-3032401-8789101,HYDERABAD,TELANGANA,500005.0,IN,Shipped
408-5126366-5933142,BENGALURU,KARNATAKA,560066.0,IN,Shipped
171-4751815-6426722,Chennai,TAMIL NADU,600064.0,IN,Shipped
402-3717101-6948327,BENGALURU,KARNATAKA,560087.0,IN,Shipped
171-1749292-0711554,NEW RAIPUR,CHHATTISGARH,492101.0,IN,Unknown
406-6000661-1318711,SANGUEM,GOA,403410.0,IN,Shipped
171-4004708-1565135,CHENNAI,TAMIL NADU,600088.0,IN,Shipped
408-3559228-2377155,"ANDHERI EAST, MUMBAI",MAHARASHTRA,400069.0,IN,Shipped
406-3217394-8624355,Kolkata,WEST BENGAL,700107.0,IN,Shipped
402-5645787-0280310,PIMPRI CHINCHWAD,MAHARASHTRA,411017.0,IN,Unknown
402-5645787-0280310,PIMPRI CHINCHWAD,MAHARASHTRA,411017.0,IN,Unknown
171-6166862-9129159,Jaipur,RAJASTHAN,302029.0,IN,Shipped
403-5808165-1933914,HYDERABAD,TELANGANA,500027.0,IN,Shipped
406-7402951-8278713,BHADRAVATI,KARNATAKA,577301.0,IN,Shipped
402-5876901-8713956,MUMBAI,MAHARASHTRA,400018.0,IN,Shipped
404-7786347-2183541,PATNA,BIHAR,800014.0,IN,Shipped
404-1493544-3261925,RANCHI,JHARKHAND,834009.0,IN,Shipped
171-2430732-6680364,BHUBANESWAR,ODISHA,751019.0,IN,Shipped
406-8972185-6337931,Kollam,KERALA,691001.0,IN,Shipped
403-8569470-9374736,CHENNAI,TAMIL NADU,600002.0,IN,Shipped
171-9616384-0421161,KANCHEEPURAM,TAMIL NADU,631501.0,IN,Shipped
402-2961008-5620318,PATNA,BIHAR,801505.0,IN,Shipped
407-7862275-1084368,BENGALURU,KARNATAKA,560078.0,IN,Shipped
404-7521243-9526756,RANCHI,JHARKHAND,834009.0,IN,Shipped
403-7726858-5412352,Bangalore,KARNATAKA,560001.0,IN,Shipped
403-7726858-5412352,Bangalore,KARNATAKA,560001.0,IN,Shipped
408-1738448-9078734,NEW DELHI,DELHI,110075.0,IN,Shipped
408-7385606-2766742,NEW DELHI,DELHI,110075.0,IN,Shipped
407-1627634-6701921,MUMBAI,MAHARASHTRA,400097.0,IN,Shipped
407-7147999-5785933,Chennai,TAMIL NADU,600100.0,IN,Unshipped
171-3870051-5795544,NEW DELHI,DELHI,110019.0,IN,Shipped
404-4408132-6430716,NAVI MUMBAI,MAHARASHTRA,400708.0,IN,Shipped
405-9717103-8000305,MUMBAI,MAHARASHTRA,400089.0,IN,Shipped
405-9717103-8000305,MUMBAI,MAHARASHTRA,400089.0,IN,Shipped
405-5487177-6768301,MUMBAI,MAHARASHTRA,400089.0,IN,Shipped
405-5637055-7673942,ANANTPUR,MAHARASHTRA,423702.0,IN,Shipped
171-2042488-9571543,GREATER NOIDA,UTTAR PRADESH,201306.0,IN,Shipped
171-5868905-9257925,KANJIRAPPALLY,KERALA,686506.0,IN,Shipped
402-2384479-6653948,RANCHI,JHARKHAND,834004.0,IN,Shipped
407-3715150-3952343,Kunnamkulam,KERALA,680544.0,IN,Shipped
406-3221488-3999523,Chennai,TAMIL NADU,600125.0,IN,Shipped
406-1562652-7561953,Chennai,TAMIL NADU,600125.0,IN,Shipped
402-1725788-0282743,AZAMGARH,UTTAR PRADESH,276001.0,IN,Shipped
406-7604733-1878751,MUMBAI,MAHARASHTRA,400081.0,IN,Shipped
403-5926666-6177161,MUZAFFARNAGAR,UTTAR PRADESH,251001.0,IN,Shipped
404-2575128-6494724,MUMBAI,MAHARASHTRA,400059.0,IN,Shipped
402-9440538-8596341,NEW DELHI,DELHI,110058.0,IN,Shipped
403-8325979-2165935,MUZAFFARNAGAR,UTTAR PRADESH,251001.0,IN,Shipped
406-8084472-9435560,CHERTHALA,KERALA,688539.0,IN,Shipped
402-5505578-3845951,JUGAULI,UTTAR PRADESH,273164.0,IN,Shipped
406-9640602-8770712,NEW DELHI,DELHI,110031.0,IN,Shipped
405-0893142-4493153,Kakkabe,KARNATAKA,571212.0,IN,Unknown
407-9851624-8941909,HYDERABAD,TELANGANA,500020.0,IN,Shipped
404-8757294-2313109,NEW DELHI,DELHI,110018.0,IN,Shipped
406-2757918-6442752,CHENNAI,TAMIL NADU,600021.0,IN,Shipped
171-0432143-6775541,NADIAD,Gujarat,387002.0,IN,Shipped
405-9109441-9160354,Kakkabe,KARNATAKA,571212.0,IN,Unknown
407-4247865-7943527,Cochin,KERALA,682306.0,IN,Shipped
403-9299560-7157959,MUZAFFARNAGAR,UTTAR PRADESH,251001.0,IN,Shipped
171-7538800-1113916,MUMBAI,MAHARASHTRA,400099.0,IN,Unshipped
402-5560458-9465129,NEW DELHI,DELHI,110024.0,IN,Shipped
407-3606223-5513913,BENGALURU,KARNATAKA,560102.0,IN,Shipped
171-8339728-4611557,BENGALURU,KARNATAKA,560102.0,IN,Shipped
402-8401262-5517151,ELURU,ANDHRA PRADESH,534007.0,IN,Shipped
402-8912926-4016363,NEW TOWN,WEST BENGAL,700156.0,IN,Shipped
402-7474664-2385120,NEW TOWN,WEST BENGAL,700156.0,IN,Shipped
402-5900566-7617922,NEW TOWN,WEST BENGAL,700156.0,IN,Shipped
402-5900566-7617922,NEW TOWN,WEST BENGAL,700156.0,IN,Shipped
171-9612584-5327557,THIRUVANANTHAPURAM,KERALA,695009.0,IN,Unknown
403-1609278-2030758,HYDERABAD,TELANGANA,500072.0,IN,Shipped
407-4549955-0728318,Kakkanadu.Ernakulam,KERALA,682030.0,IN,Shipped
171-2516235-3319550,Dehradun,UTTARAKHAND,248001.0,IN,Shipped
408-0790840-9471541,JAUNPUR,UTTAR PRADESH,222001.0,IN,Shipped
403-1811984-8888345,HYDERABAD,TELANGANA,500050.0,IN,Shipped
406-0767485-9263531,MUMBAI 400057,MAHARASHTRA,400057.0,IN,Shipped
408-7477093-7591510,AIZAWL,MIZORAM,796012.0,IN,Shipped
404-5413770-9949915,KOTA,RAJASTHAN,324001.0,IN,Unknown
404-4205260-5773147,PALI,CHHATTISGARH,495449.0,IN,Shipped
402-1554701-4762760,Mumbai,MAHARASHTRA,400020.0,IN,Shipped
406-0131923-7053104,KOLKATA,WEST BENGAL,700153.0,IN,Shipped
405-1803358-1253933,CHENNAI,TAMIL NADU,600044.0,IN,Shipped
406-7893670-9431524,MYSURU,KARNATAKA,570008.0,IN,Cancelled
405-8998950-4661969,MUMBAI,MAHARASHTRA,400089.0,IN,Cancelled
405-4469364-0924343,MUMBAI,MAHARASHTRA,400089.0,IN,Unknown
408-3746112-6289962,Kalyani,WEST BENGAL,741235.0,IN,Shipped
404-4852956-6758706,BHUBANESWAR,ODISHA,751003.0,IN,Shipped
406-6877854-2357142,TIRUPATI,ANDHRA PRADESH,517501.0,IN,Unknown
171-7100293-9390758,BENGALURU,KARNATAKA,560093.0,IN,Shipped
407-6734233-7737909,NEW DELHI,DELHI,110018.0,IN,Shipped
405-1939681-3713146,BANGALORE,KARNATAKA,560073.0,IN,Shipped
406-2298011-5309151,BIKANER,RAJASTHAN,334001.0,IN,Shipped
408-0799847-4861108,NOIDA,UTTAR PRADESH,201301.0,IN,Shipped
403-3648357-7982737,NEW DELHI,DELHI,110019.0,IN,Shipped
406-0250347-3732319,JAIPUR,RAJASTHAN,302015.0,IN,Shipped
405-0250931-8917978,THRISSUR,KERALA,680001.0,IN,Shipped
403-6438650-2551555,FARIDABAD,HARYANA,121003.0,IN,Shipped
171-5528553-8684362,GAURELA,CHHATTISGARH,495117.0,IN,Shipped
171-2132421-9669116,GAURELA,CHHATTISGARH,495117.0,IN,Shipped
405-3645383-3318733,THANE,MAHARASHTRA,400601.0,IN,Shipped
405-1057300-1021959,NAHAN,HIMACHAL PRADESH,173001.0,IN,Shipped
407-6278420-9963539,MUMBAI,MAHARASHTRA,400088.0,IN,Shipped
407-7678762-7113906,KARKAL,KARNATAKA,576112.0,IN,Shipped
406-8941409-3420345,MUMBAI,MAHARASHTRA,400008.0,IN,Shipped
407-2775169-9387536,NAVI MUMBAI,MAHARASHTRA,410210.0,IN,Shipped
406-0784513-2492330,HYDERABAD,TELANGANA,500053.0,IN,Shipped
406-1488897-9389132,MUMBAI,MAHARASHTRA,400086.0,IN,Shipped
403-9362315-3987531,THANE,MAHARASHTRA,400610.0,IN,Shipped
408-7490422-7606714,Hyderabad,TELANGANA,500045.0,IN,Shipped
407-7092109-1486762,RAMPUR,MADHYA PRADESH,486775.0,IN,Unknown
407-0243146-3961963,CHENNAI,TAMIL NADU,600080.0,IN,Unknown
404-9620598-8030741,UDAIPUR,RAJASTHAN,313001.0,IN,Shipped
404-9620598-8030741,UDAIPUR,RAJASTHAN,313001.0,IN,Shipped
404-2697650-5113125,AMRITSAR,PUNJAB,143001.0,IN,Shipped
407-0464174-5245955,BENGALURU,KARNATAKA,560078.0,IN,Shipped
171-0419225-8448349,New Delhi,DELHI,110059.0,IN,Shipped
402-7800972-7625903,Rajarhat,WEST BENGAL,700136.0,IN,Shipped
403-6203735-5046726,THANE,MAHARASHTRA,400610.0,IN,Shipped
404-9050833-7651526,BENGALURU,KARNATAKA,560037.0,IN,Unshipped
403-3345367-2945132,panvel,MAHARASHTRA,410206.0,IN,Shipped
403-3345367-2945132,panvel,MAHARASHTRA,410206.0,IN,Shipped
406-4141336-2485131,Amritsar,punjab,143001.0,IN,Shipped
406-3163082-5271553,Amritsar,punjab,143001.0,IN,Shipped
171-6344657-3217936,SHILLONG,MEGHALAYA,793008.0,IN,Shipped
171-6344657-3217936,SHILLONG,MEGHALAYA,793008.0,IN,Shipped
171-6344657-3217936,SHILLONG,MEGHALAYA,793008.0,IN,Shipped
171-6344657-3217936,SHILLONG,MEGHALAYA,793008.0,IN,Shipped
171-8399801-6525156,Chiplun,MAHARASHTRA,415605.0,IN,Shipped
407-3541568-1083529,CHENNAI,TAMIL NADU,600092.0,IN,Shipped
408-5301100-8168329,HYDERABAD,TELANGANA,500013.0,IN,Shipped
406-5982361-2145939,MUMBAI,MAHARASHTRA,400071.0,IN,Shipped
402-1568348-4189910,VASAI VIRAR,MAHARASHTRA,401203.0,IN,Shipped
402-5382246-6623543,PADRA,Gujarat,391445.0,IN,Shipped
407-2396061-2312321,BHILWARA,RAJASTHAN,311001.0,IN,Shipped
404-8612284-7567543,HYDERABAD,TELANGANA,500018.0,IN,Shipped
406-4570293-6378761,Lonavla,MAHARASHTRA,989898.0,IN,Unknown
403-8278715-8404363,HUBBALLI,KARNATAKA,580031.0,IN,Shipped
408-9845549-7017104,THIRUVANANTHAPURAM,KERALA,695014.0,IN,Shipped
402-6020196-3437120,NEW DELHI,DELHI,110057.0,IN,Shipped
406-7649156-9993956,DELHI,DELHI,110034.0,IN,Shipped
404-9035886-1056355,Secunderabad,TELANGANA,500026.0,IN,Shipped
407-5837780-1206767,KOTTAYAM,KERALA,686018.0,IN,Unknown
406-3347115-5901117,BHIWANDI,MAHARASHTRA,421302.0,IN,Shipped
403-9222648-3305914,MUMBAI,MAHARASHTRA,400068.0,IN,Shipped
404-1896535-9333955,BELAGAVI,KARNATAKA,590001.0,IN,Shipped
406-9714614-5096369,PUNE,MAHARASHTRA,411046.0,IN,Shipped
402-3674310-4361933,PIMPRI CHINCHWAD,MAHARASHTRA,411061.0,IN,Shipped
407-9700732-6027567,PALAMPUR,HIMACHAL PRADESH,176061.0,IN,Shipped
404-0869023-1751543,MALAPPURAM,KERALA,673641.0,IN,Shipped
